ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,cpi_diff,cpi_diff_lower,cpi_diff_upper,crisis,crisis_lower,crisis_upper,election,election_lower,election_upper,event,event_lower,event_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,fed_fund,fed_fund_lower,fed_fund_upper,holidays,holidays_lower,holidays_upper,monetary_base_diff,monetary_base_diff_lower,monetary_base_diff_upper,monthly,monthly_lower,monthly_upper,saudi_production,saudi_production_lower,saudi_production_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1995/7/24,8.69755953,12.79619754,26.87661904,8.69755953,8.69755953,11.10174114,11.10174114,11.10174114,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.26174718,10.26174718,10.26174718,13.00191237,13.00191237,13.00191237,0,0,0,0.014469106,0.014469106,0.014469106,-0.100884798,-0.100884798,-0.100884798,-2.725490274,-2.725490274,-2.725490274,0.940878757,0.940878757,0.940878757,0,0,0,19.79930067
1995/7/25,8.711175609,12.71586397,26.02305183,8.711175609,8.711175609,10.98728888,10.98728888,10.98728888,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.17117746,10.17117746,10.17117746,12.9236071,12.9236071,12.9236071,0,0,0,0.002204655,0.002204655,0.002204655,-0.132468692,-0.132468692,-0.132468692,-2.725490274,-2.725490274,-2.725490274,0.948580117,0.948580117,0.948580117,0,0,0,19.69846449
1995/7/26,8.724791688,12.61085861,26.7158248,8.724791688,8.724791688,11.12875529,11.12875529,11.12875529,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.28863537,10.28863537,10.28863537,13.04106501,13.04106501,13.04106501,0,0,0,0.002204655,0.002204655,0.002204655,-0.120710774,-0.120710774,-0.120710774,-2.725490274,-2.725490274,-2.725490274,0.960830699,0.960830699,0.960830699,0,0,0,19.85354698
1995/7/27,8.738407768,13.00744163,26.48818086,8.738407768,8.738407768,11.22109837,11.22109837,11.22109837,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.36694064,10.36694064,10.36694064,13.11937028,13.11937028,13.11937028,0,0,0,0.002204655,0.002204655,0.002204655,-0.120959766,-0.120959766,-0.120959766,-2.725490274,-2.725490274,-2.725490274,0.975117497,0.975117497,0.975117497,0,0,0,19.95950613
1995/7/28,8.752023847,13.63098037,26.40249667,8.752023847,8.752023847,11.15166371,11.15166371,11.15166371,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.327788,10.327788,10.327788,13.08021764,13.08021764,13.08021764,0,0,0,0.002204655,0.002204655,0.002204655,-0.1648611,-0.1648611,-0.1648611,-2.725490274,-2.725490274,-2.725490274,0.988736811,0.988736811,0.988736811,0,0,0,19.90368756
1995/7/31,8.792872084,12.88095167,27.19169538,8.792872084,8.792872084,11.80551862,11.80551862,11.80551862,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,11.11084071,11.11084071,11.11084071,13.86327035,13.86327035,13.86327035,0,0,0,0.002204655,0.002204655,0.002204655,-0.304786399,-0.304786399,-0.304786399,-2.725490274,-2.725490274,-2.725490274,0.999464311,0.999464311,0.999464311,0,0,0,20.59839071
1995/8/1,8.806488163,12.98851489,26.62224915,8.806488163,8.806488163,10.97309875,10.97309875,10.97309875,0.695834138,0.695834138,0.695834138,0,0,0,0,0,0,0,0,0,10.25373444,10.25373444,10.25373444,12.21885966,12.21885966,12.21885966,0,0,0,0.002204655,0.002204655,0.002204655,-0.266265476,-0.266265476,-0.266265476,-2.663164013,-2.663164013,-2.663164013,0.985629781,0.985629781,0.985629781,0,0,0,19.77958691
1995/8/2,8.820104242,14.27644746,28.85799818,8.820104242,8.820104242,12.87024342,12.87024342,12.87024342,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,12.11283022,12.11283022,12.11283022,14.80293361,14.80293361,14.80293361,0,0,0,0.002204655,0.002204655,0.002204655,-0.203032087,-0.203032087,-0.203032087,-2.663164013,-2.663164013,-2.663164013,0.960445285,0.960445285,0.960445285,0,0,0,21.69034766
1995/8/3,8.833720321,13.44055632,27.76011873,8.833720321,8.833720321,11.25336885,11.25336885,11.25336885,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.46841953,10.46841953,10.46841953,13.15852291,13.15852291,13.15852291,0,0,0,0.002204655,0.002204655,0.002204655,-0.138119224,-0.138119224,-0.138119224,-2.663164013,-2.663164013,-2.663164013,0.92306854,0.92306854,0.92306854,0,0,0,20.08708917
1995/8/4,8.8473364,12.25422891,26.55474131,8.8473364,8.8473364,10.9871632,10.9871632,10.9871632,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.19435108,10.19435108,10.19435108,12.88445446,12.88445446,12.88445446,0,0,0,0.002204655,0.002204655,0.002204655,-0.080360496,-0.080360496,-0.080360496,-2.663164013,-2.663164013,-2.663164013,0.873172613,0.873172613,0.873172613,0,0,0,19.8344996
1995/8/7,8.888184638,13.27602237,26.78885166,8.888184638,8.888184638,10.99598635,10.99598635,10.99598635,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.34326654,10.34326654,10.34326654,13.04106501,13.04106501,13.04106501,0,0,0,-0.00549043,-0.00549043,-0.00549043,0.000471108,0.000471108,0.000471108,-2.663164013,-2.663164013,-2.663164013,0.652248701,0.652248701,0.652248701,0,0,0,19.88417099
1995/8/8,8.901800717,12.40850981,26.33219616,8.901800717,8.901800717,10.64522015,10.64522015,10.64522015,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.11604581,10.11604581,10.11604581,12.80614919,12.80614919,12.80614919,0,0,0,0.002204655,0.002204655,0.002204655,-0.029041418,-0.029041418,-0.029041418,-2.663164013,-2.663164013,-2.663164013,0.558215755,0.558215755,0.558215755,0,0,0,19.54702087
1995/8/9,8.915416796,12.79842497,25.88141138,8.915416796,8.915416796,10.39330979,10.39330979,10.39330979,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,9.998587907,9.998587907,9.998587907,12.68869129,12.68869129,12.68869129,0,0,0,0.002204655,0.002204655,0.002204655,-0.061786672,-0.061786672,-0.061786672,-2.663164013,-2.663164013,-2.663164013,0.456508553,0.456508553,0.456508553,0,0,0,19.30872658
1995/8/10,8.929032875,12.59550939,26.37261245,8.929032875,8.929032875,10.33122167,10.33122167,10.33122167,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.03774054,10.03774054,10.03774054,12.72784392,12.72784392,12.72784392,0,0,0,0.002204655,0.002204655,0.002204655,-0.055556601,-0.055556601,-0.055556601,-2.663164013,-2.663164013,-2.663164013,0.34903773,0.34903773,0.34903773,0,0,0,19.26025455
1995/8/11,8.942648954,12.32340194,26.0443191,8.942648954,8.942648954,10.24968069,10.24968069,10.24968069,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,9.998587907,9.998587907,9.998587907,12.68869129,12.68869129,12.68869129,0,0,0,0.002204655,0.002204655,0.002204655,0.01317961,0.01317961,0.01317961,-2.663164013,-2.663164013,-2.663164013,0.237913177,0.237913177,0.237913177,0,0,0,19.19232965
1995/8/14,8.983497192,12.56578693,26.30453376,8.983497192,8.983497192,10.50762351,10.50762351,10.50762351,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.35096163,10.35096163,10.35096163,13.04106501,13.04106501,13.04106501,0,0,0,0.002204655,0.002204655,0.002204655,0.250859144,0.250859144,0.250859144,-2.663164013,-2.663164013,-2.663164013,-0.094197263,-0.094197263,-0.094197263,0,0,0,19.4911207
1995/8/15,8.997113271,12.50534302,26.72420948,8.997113271,8.997113271,10.92416161,10.92416161,10.92416161,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.89909852,10.89909852,10.89909852,13.5892019,13.5892019,13.5892019,0,0,0,0.002204655,0.002204655,0.002204655,0.221438794,0.221438794,0.221438794,-2.663164013,-2.663164013,-2.663164013,-0.196375707,-0.196375707,-0.196375707,0,0,0,19.92127488
1995/8/16,9.01072935,12.46632286,26.61514778,9.01072935,9.01072935,10.63263907,10.63263907,10.63263907,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.74248798,10.74248798,10.74248798,13.43259136,13.43259136,13.43259136,0,0,0,0.002204655,0.002204655,0.002204655,0.180393296,0.180393296,0.180393296,-2.663164013,-2.663164013,-2.663164013,-0.29024221,-0.29024221,-0.29024221,0,0,0,19.64336842
1995/8/17,9.024345429,12.1905559,25.78789771,9.024345429,9.024345429,10.16129536,10.16129536,10.16129536,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.35096163,10.35096163,10.35096163,13.04106501,13.04106501,13.04106501,0,0,0,0.002204655,0.002204655,0.002204655,0.183843172,0.183843172,0.183843172,-2.663164013,-2.663164013,-2.663164013,-0.373509442,-0.373509442,-0.373509442,0,0,0,19.18564078
1995/8/18,9.037961508,12.12830835,26.44147056,9.037961508,9.037961508,9.83618621,9.83618621,9.83618621,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.03774054,10.03774054,10.03774054,12.72784392,12.72784392,12.72784392,0,0,0,0.002204655,0.002204655,0.002204655,0.242542771,0.242542771,0.242542771,-2.663164013,-2.663164013,-2.663164013,-0.444097103,-0.444097103,-0.444097103,0,0,0,18.87414772
1995/8/21,9.078809745,12.37580235,26.03408282,9.078809745,9.078809745,9.822276269,9.822276269,9.822276269,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.16121473,10.16121473,10.16121473,12.84530183,12.84530183,12.84530183,0,0,0,0.008220931,0.008220931,0.008220931,0.224999405,0.224999405,0.224999405,-2.663164013,-2.663164013,-2.663164013,-0.563937862,-0.563937862,-0.563937862,0,0,0,18.90108601
1995/8/22,9.092425824,11.2278564,25.59146651,9.092425824,9.092425824,9.545038625,9.545038625,9.545038625,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.03774054,10.03774054,10.03774054,12.72784392,12.72784392,12.72784392,0,0,0,0.002204655,0.002204655,0.002204655,0.077484626,0.077484626,0.077484626,-2.663164013,-2.663164013,-2.663164013,-0.570186544,-0.570186544,-0.570186544,0,0,0,18.63746445
1995/8/23,9.106041904,11.90516585,25.74097335,9.106041904,9.106041904,9.42107428,9.42107428,9.42107428,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.03774054,10.03774054,10.03774054,12.72784392,12.72784392,12.72784392,0,0,0,0.002204655,0.002204655,0.002204655,-0.057283061,-0.057283061,-0.057283061,-2.663164013,-2.663164013,-2.663164013,-0.559383201,-0.559383201,-0.559383201,0,0,0,18.52711618
1995/8/24,9.119657983,11.43485186,25.60220577,9.119657983,9.119657983,9.497803179,9.497803179,9.497803179,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.15519845,10.15519845,10.15519845,12.84530183,12.84530183,12.84530183,0,0,0,0.002204655,0.002204655,0.002204655,-0.125137242,-0.125137242,-0.125137242,-2.663164013,-2.663164013,-2.663164013,-0.532258028,-0.532258028,-0.532258028,0,0,0,18.61746116
1995/8/25,9.133274062,11.64098188,25.39486481,9.133274062,9.133274062,9.536581658,9.536581658,9.536581658,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.15519845,10.15519845,10.15519845,12.84530183,12.84530183,12.84530183,0,0,0,0.002204655,0.002204655,0.002204655,-0.128532595,-0.128532595,-0.128532595,-2.663164013,-2.663164013,-2.663164013,-0.490084196,-0.490084196,-0.490084196,0,0,0,18.66985572
1995/8/28,9.174122299,11.65987751,25.91100522,9.174122299,9.174122299,9.701847202,9.701847202,9.701847202,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.19435108,10.19435108,10.19435108,12.88445446,12.88445446,12.88445446,0,0,0,0.002204655,0.002204655,0.002204655,-0.200004389,-0.200004389,-0.200004389,-2.663164013,-2.663164013,-2.663164013,-0.292499493,-0.292499493,-0.292499493,0,0,0,18.8759695
1995/8/29,9.187738378,10.81266198,24.91815198,9.187738378,9.187738378,8.773279795,8.773279795,8.773279795,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,9.254687832,9.254687832,9.254687832,11.94479121,11.94479121,11.94479121,0,0,0,0.002204655,0.002204655,0.002204655,-0.27071613,-0.27071613,-0.27071613,-2.663164013,-2.663164013,-2.663164013,-0.210691907,-0.210691907,-0.210691907,0,0,0,17.96101817
1995/8/30,9.201354457,12.46391175,26.77184984,9.201354457,9.201354457,10.4674415,10.4674415,10.4674415,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.89909852,10.89909852,10.89909852,13.5892019,13.5892019,13.5892019,0,0,0,0.002204655,0.002204655,0.002204655,-0.306711907,-0.306711907,-0.306711907,-2.663164013,-2.663164013,-2.663164013,-0.124945114,-0.124945114,-0.124945114,0,0,0,19.66879596
1995/8/31,9.214970536,12.97992444,26.44361181,9.214970536,9.214970536,10.68871511,10.68871511,10.68871511,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,11.01655643,11.01655643,11.01655643,13.70665981,13.70665981,13.70665981,0,0,0,0.002204655,0.002204655,0.002204655,-0.290372044,-0.290372044,-0.290372044,-2.663164013,-2.663164013,-2.663164013,-0.037469279,-0.037469279,-0.037469279,0,0,0,19.90368564
1995/9/1,9.228586616,12.16283441,26.48957992,9.228586616,9.228586616,10.09484845,10.09484845,10.09484845,0.514589598,0.514589598,0.514589598,0,0,0,0,0,0,0,0,0,10.28102546,10.28102546,10.28102546,12.88445446,12.88445446,12.88445446,0,0,0,0.002204655,0.002204655,0.002204655,-0.236017581,-0.236017581,-0.236017581,-3.120223259,-3.120223259,-3.120223259,0.049840572,0.049840572,0.049840572,0,0,0,19.32343507
1995/9/4,9.269434853,12.83270173,25.90264855,9.269434853,9.269434853,9.970048522,9.970048522,9.970048522,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,9.726742125,9.726742125,9.726742125,12.88445446,12.88445446,12.88445446,0,0,0,-0.008345059,-0.008345059,-0.008345059,-0.054605112,-0.054605112,-0.054605112,-3.120223259,-3.120223259,-3.120223259,0.297911509,0.297911509,0.297911509,0,0,0,19.23948337
1995/9/5,9.283050932,13.2577757,26.61693358,9.283050932,9.283050932,10.64617426,10.64617426,10.64617426,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.28542874,10.28542874,10.28542874,13.43259136,13.43259136,13.43259136,0,0,0,0.002204655,0.002204655,0.002204655,-0.012979598,-0.012979598,-0.012979598,-3.120223259,-3.120223259,-3.120223259,0.373725117,0.373725117,0.373725117,0,0,0,19.92922519
1995/9/6,9.296667011,12.57302314,25.78298635,9.296667011,9.296667011,10.30492536,10.30492536,10.30492536,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,9.854749745,9.854749745,9.854749745,13.00191237,13.00191237,13.00191237,0,0,0,0.002204655,0.002204655,0.002204655,0.004416579,0.004416579,0.004416579,-3.120223259,-3.120223259,-3.120223259,0.445759032,0.445759032,0.445759032,0,0,0,19.60159237
1995/9/7,9.31028309,13.16300148,26.44908013,9.31028309,9.31028309,10.31808598,10.31808598,10.31808598,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,9.81559711,9.81559711,9.81559711,12.96275974,12.96275974,12.96275974,0,0,0,0.002204655,0.002204655,0.002204655,-0.011542021,-0.011542021,-0.011542021,-3.120223259,-3.120223259,-3.120223259,0.514030891,0.514030891,0.514030891,0,0,0,19.62836907
1995/9/8,9.323899169,12.16344609,25.84928019,9.323899169,9.323899169,10.07238757,10.07238757,10.07238757,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,9.541528661,9.541528661,9.541528661,12.68869129,12.68869129,12.68869129,0,0,0,0.002204655,0.002204655,0.002204655,-0.047637324,-0.047637324,-0.047637324,-3.120223259,-3.120223259,-3.120223259,0.578496235,0.578496235,0.578496235,0,0,0,19.39628674
1995/9/11,9.364747407,12.8335531,26.70713964,9.364747407,9.364747407,10.58727453,10.58727453,10.58727453,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,9.776444474,9.776444474,9.776444474,12.9236071,12.9236071,12.9236071,0,0,0,0.002204655,0.002204655,0.002204655,0.066123487,0.066123487,0.066123487,-3.120223259,-3.120223259,-3.120223259,0.74470657,0.74470657,0.74470657,0,0,0,19.95202194
1995/9/12,9.378363486,12.68479575,26.43929163,9.378363486,9.378363486,10.42730824,10.42730824,10.42730824,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,9.46322339,9.46322339,9.46322339,12.61038602,12.61038602,12.61038602,0,0,0,0.002204655,0.002204655,0.002204655,0.176443995,0.176443995,0.176443995,-3.120223259,-3.120223259,-3.120223259,0.787640851,0.787640851,0.787640851,0,0,0,19.80567172
1995/9/13,9.391979565,13.81427588,28.27105071,9.391979565,9.391979565,11.74237107,11.74237107,11.74237107,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.67695509,10.67695509,10.67695509,13.82411772,13.82411772,13.82411772,0,0,0,0.002204655,0.002204655,0.002204655,0.243827582,0.243827582,0.243827582,-3.120223259,-3.120223259,-3.120223259,0.821588399,0.821588399,0.821588399,0,0,0,21.13435064
1995/9/14,9.405595644,13.65209886,28.13356109,9.405595644,9.405595644,11.44969873,11.44969873,11.44969873,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.36373401,10.36373401,10.36373401,13.51089663,13.51089663,13.51089663,0,0,0,0.002204655,0.002204655,0.002204655,0.241550281,0.241550281,0.241550281,-3.120223259,-3.120223259,-3.120223259,0.844414439,0.844414439,0.844414439,0,0,0,20.85529437
1995/9/15,9.419211723,13.57020183,27.24774124,9.419211723,9.419211723,11.10270682,11.10270682,11.10270682,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.05051292,10.05051292,10.05051292,13.19767555,13.19767555,13.19767555,0,0,0,0.002204655,0.002204655,0.002204655,0.198310614,0.198310614,0.198310614,-3.120223259,-3.120223259,-3.120223259,0.853883283,0.853883283,0.853883283,0,0,0,20.52191854
1995/9/18,9.46005996,13.47960828,27.49476921,9.46005996,9.46005996,10.96580536,10.96580536,10.96580536,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,9.903397123,9.903397123,9.903397123,13.04106501,13.04106501,13.04106501,0,0,0,0.011699397,0.011699397,0.011699397,0.279129193,0.279129193,0.279129193,-3.120223259,-3.120223259,-3.120223259,0.783279044,0.783279044,0.783279044,0,0,0,20.42586532
1995/9/19,9.473676039,13.41504711,27.02476454,9.473676039,9.473676039,10.82175932,10.82175932,10.82175932,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,9.776444474,9.776444474,9.776444474,12.9236071,12.9236071,12.9236071,0,0,0,0.002204655,0.002204655,0.002204655,0.321902223,0.321902223,0.321902223,-3.120223259,-3.120223259,-3.120223259,0.723412624,0.723412624,0.723412624,0,0,0,20.29543536
1995/9/20,9.487292119,13.30447749,26.82172898,9.487292119,9.487292119,10.66333293,10.66333293,10.66333293,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,9.737291839,9.737291839,9.737291839,12.88445446,12.88445446,12.88445446,0,0,0,0.002204655,0.002204655,0.002204655,0.28004505,0.28004505,0.28004505,-3.120223259,-3.120223259,-3.120223259,0.645996041,0.645996041,0.645996041,0,0,0,20.15062505
1995/9/21,9.500908198,13.28797606,26.79631922,9.500908198,9.500908198,10.40566153,10.40566153,10.40566153,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,9.698139203,9.698139203,9.698139203,12.84530183,12.84530183,12.84530183,0,0,0,0.002204655,0.002204655,0.002204655,0.15443529,0.15443529,0.15443529,-3.120223259,-3.120223259,-3.120223259,0.553087037,0.553087037,0.553087037,0,0,0,19.90656973
1995/9/22,9.514524277,12.7602486,26.30022645,9.514524277,9.514524277,9.954340567,9.954340567,9.954340567,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,9.502376026,9.502376026,9.502376026,12.64953865,12.64953865,12.64953865,0,0,0,0.002204655,0.002204655,0.002204655,0.004043109,0.004043109,0.004043109,-3.120223259,-3.120223259,-3.120223259,0.447921432,0.447921432,0.447921432,0,0,0,19.46886484
1995/9/25,9.555372514,12.3467609,26.52494716,9.555372514,9.555372514,9.840064926,9.840064926,9.840064926,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,9.854749745,9.854749745,9.854749745,13.00191237,13.00191237,13.00191237,0,0,0,0.002204655,0.002204655,0.002204655,-0.120710774,-0.120710774,-0.120710774,-3.120223259,-3.120223259,-3.120223259,0.106025954,0.106025954,0.106025954,0,0,0,19.39543744
1995/9/26,9.568988593,12.02316046,26.65012288,9.568988593,9.568988593,9.657485913,9.657485913,9.657485913,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,9.776444474,9.776444474,9.776444474,12.9236071,12.9236071,12.9236071,0,0,0,0.002204655,0.002204655,0.002204655,-0.120959766,-0.120959766,-0.120959766,-3.120223259,-3.120223259,-3.120223259,0.002001205,0.002001205,0.002001205,0,0,0,19.22647451
1995/9/27,9.582604672,14.88422935,29.08059839,9.582604672,9.582604672,12.34309339,12.34309339,12.34309339,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,12.59543423,12.59543423,12.59543423,15.74259686,15.74259686,15.74259686,0,0,0,0.002204655,0.002204655,0.002204655,-0.1648611,-0.1648611,-0.1648611,-3.120223259,-3.120223259,-3.120223259,-0.087479743,-0.087479743,-0.087479743,0,0,0,21.92569806
1995/9/28,9.596220751,13.41382775,27.07245608,9.596220751,9.596220751,10.6345802,10.6345802,10.6345802,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,11.02932881,11.02932881,11.02932881,14.17649144,14.17649144,14.17649144,0,0,0,0.002204655,0.002204655,0.002204655,-0.237302499,-0.237302499,-0.237302499,-3.120223259,-3.120223259,-3.120223259,-0.157446115,-0.157446115,-0.157446115,0,0,0,20.23080095
